Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,NaN_count
Japan,JPN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,32.20779220779221,28.538985616956857,33.04843304843305,33.443770707007566,29.32485922952556,27.845857016217344,28.857342331859435,32.82051282051282,29.38040080897224,22.03147353361945,16.939120631341602,11.856881692347873,9.772140004698144,8.014834965308443,8.70089457652043,8.943750977499546,8.633272319878815,8.93078767065064,8.497737426762189,8.600984043461919,9.595113627035042,10.820368238562338,11.62594995109847,12.710777484081822,14.088557088655012,14.893971130879644,14.612936296013732,15.082235757933606,14.844112359400372,14.811543622469872,13.489777745178824,13.825809079718644,14.37217105473324,15.306585787234136,15.852652404485529,16.75346588425682,17.37245931818026,18.155237137461423,18.241181991698788,19.91332870761829,21.48421273201163,23.38478021065285,24.61992605055563,26.3775463005791,26.458679822909662,27.226361716539827,26.58656402299044,27.34596560588524,27.23000260641105,27.17272777476696,27.155142167457264,27.099953182866976,29.72207921016967,32.925870522337,32.74193410692045,33.152735625433465,,,,,,,,,8
Japan,JPN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,50.64935064935064,51.47615442846328,44.44444444444444,43.1143339376133,38.33974466187211,39.66730979819575,36.93274377472655,28.123076923076923,27.008641294355577,23.954856143697345,21.25140924464487,21.990075737790544,19.990603711533943,14.348918212154617,18.09285389167046,17.627962616190352,16.48743964401805,13.783905805191443,12.558357178201843,13.794205077390917,15.42134836366939,15.095230545464572,14.101265910276926,13.71648719384367,11.131732050068468,12.425986706470288,12.042246805264162,10.488898488242118,12.068811110294266,11.558867812797269,9.9583179093171,10.569399876350133,8.8821032757107,10.21059069777111,6.739578373585959,8.016767068373513,7.717156968089439,8.410549507914817,8.616397900540141,7.900983479455364,7.8337125904794815,7.676528614331336,7.3772676440498355,8.559085274473164,8.27935153368374,6.771061614269966,7.742862374964946,6.41662223262629,6.942679844632474,7.197513218747455,7.211174109523675,7.743628262656216,7.144019866897841,7.370949399045836,7.758889722572928,8.229092812861621,,,,,,,,,8
Japan,JPN,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0.0865800865800865,0.0757002271006813,0.2136752136752137,0.5000937675814215,0.3902547806210626,0.3775355895082651,0.6339306492902025,0.580923076923077,0.5460562603419746,0.5499920521379749,1.2683201803833146,1.4364063724209977,1.2919896640826871,2.2561867864809284,3.358163229578796,4.286203412900036,4.798497806671506,6.838304327210973,9.709702172213737,12.467967335223973,14.16639448344282,13.528045275007068,13.655449842236406,14.757353611375148,19.111569123926145,19.19854979675863,19.3561653633416,18.975303326316144,18.778161695415932,18.95865488197459,19.5565447300291,20.29678188451724,20.05512209146698,19.9012421864144,20.12514981857586,19.98925803422026,20.72847025759837,21.1991025778815,21.83445890785693,23.0256671002104,23.31071269708811,23.62565164074413,23.53413132300264,24.664933671298268,23.096702350212897,21.587794911299717,23.913753126152816,25.58212927921484,26.50574727257701,28.273751859142298,27.94693982092233,36.10848171944531,38.71858887484006,38.468144946275125,41.514935644545794,39.58721719828527,,,,,,,,,8
Japan,JPN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.2792646032115429,0.2461538461538461,0.3677146534289391,0.3497059291050707,1.2965050732807215,2.0893183598850875,2.2316185106882784,2.085790965368607,4.31072966632821,5.310200234177189,6.721802316407359,5.9804938313583484,10.63391493298337,12.026001981754195,14.42559442196143,15.134177529313636,17.69958908891093,18.602292998606757,20.8692192073166,23.92685409953804,25.078676330345225,26.333114075378923,23.880583049850628,23.040500954408863,23.18152281169024,23.693268407902497,24.684320276535768,27.272299560261853,27.616489073505505,29.13073092375905,29.654576195677024,30.62836821175784,31.7327991429529,29.64727518228969,29.59758917444481,29.85069890977914,27.02754190911197,22.20327850654036,25.44655486502898,26.984632957458395,26.84276037413867,22.87438388409868,23.442079098672185,26.184773238459748,25.28191399781065,9.471487621382492,1.5084722022425971,0.8780018215022202,0.0,0.9115531660462144,,,,,,,,,8
Japan,JPN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,17.056277056277054,19.909159727479185,22.293447293447297,22.941801587797716,31.94514132798127,32.10929759607863,33.29671864091227,38.22933333333333,42.69718698290127,53.11397234144015,59.2446448703495,62.627317837555495,66.71364810899695,73.23646771396709,65.51547564861174,63.81074763392272,63.3195395588096,64.40983733525259,58.49271745444376,52.95708477124407,46.23435237567922,45.26776913055166,41.15055104939573,38.351410825661794,32.83982970627597,27.567655909593203,26.75442256341789,26.950355604611996,28.187025069004925,29.37764982329261,21.811411747312786,20.69514757511952,21.00940402267893,18.579292370614244,18.98416848638088,17.309467632576762,15.912300172608868,14.974244215504138,14.147960932554328,14.222481911487789,13.227557963848646,12.009414610564749,13.21931038525334,14.113397102629095,12.604712678680508,12.565202569585562,10.683812477717728,11.612413787124098,10.759391934293014,7.612819166411605,6.868561764953547,10.621066965253869,12.706505197646864,10.20333816235908,8.535860059968336,7.519420129705795,,,,,,,,,8
Japan,JPN,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,49.35064935064935,48.52384557153672,55.55555555555556,56.8856660623867,61.66025533812789,60.33269020180424,62.7879916220619,71.63076923076923,72.62364405221548,75.69543792719759,77.45208568207441,75.92060590232437,77.77777777777779,83.50748946575646,77.57453345471097,77.0407020243223,76.75130968535993,80.1789293331142,76.70015705341969,74.02603614992995,69.99586048615708,69.61618264412107,66.4319508427306,65.81954192111877,66.03995591885712,61.66017683723148,60.723524222773214,61.00789468886174,61.80929912382124,63.14784832773708,54.85773422252071,54.81773853935539,55.43669716887916,53.78712034426278,54.96197070944226,54.05219155105384,54.013229748387495,54.32858393084706,54.22360183211005,57.16147771931648,58.02248339294839,59.01984646196172,61.3733677588116,65.15587707450646,62.16009485180307,61.379359197425096,61.18412962686099,64.54050867222418,64.49514181328108,63.05929880032086,61.97064375333314,73.82950186756615,81.1471732826566,81.5973536309712,82.79272981143458,80.25937295342453,,,,,,,,,8
Japan,JPN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0578013567203209,0.0218829872903609,0.0211351253101579,0.0394483542146621,0.0566710303360025,0.1075708353951076,0.1537567909249325,0.1571967282120968,0.1544092811007175,1.709307188006511,1.795433534290811,1.8798213750021373,1.9042164149452496,2.056909212283044,2.0772470550945217,2.136913792296845,2.1479554231212634,1.2964196035330644,1.2873349901379794,1.280784487383276,1.2439370514676358,1.2534478795540742,1.399556118769735,1.4290522605481288,1.4432451520781195,1.3135469012724896,1.3237597886778605,1.2823364200821254,1.2889094618329373,1.331438039176536,1.463024292771374,1.5164756356638454,1.636052117783002,1.706235851034561,1.7851646660510927,1.8466467659161352,1.9482032893129624,3.320603053863642,3.7192163389001975,4.050227515350661,4.83434239522823,6.300469634982352,7.755687910160288,,,,,,,,,8
Japan,JPN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269000000.0,100000000.0,100000000.0,200000000.0,300000000.0,600000000.0,900000000.0,900000000.0,896000000.0,9892000000.0,11031000000.0,12094000000.0,12700000000.0,13804000000.0,14811000000.0,15987000000.0,17048000000.0,11312000000.0,11598000000.0,11627000000.0,11369000000.0,12215000000.0,13993000000.0,14563000000.0,15040000000.0,13757000000.0,14137000000.0,13953000000.0,13811000000.0,14537000000.0,15815000000.0,16832000000.0,18477000000.0,19287000000.0,20590000000.0,20334000000.0,20814000000.0,37857000000.0,39959000000.0,42796000000.0,51223000000.0,66421000000.0,80292000000.0,,,,,,,,,8
Japan,JPN,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62106414065547,1.58098087720571,1.52319391118063,1.48193648433014,1.46301822353424,1.42511963473775,1.4333335590909,1.33009689481724,1.30559591430784,1.28982492716325,1.25590192600651,1.21690769186094,1.16418163708558,1.17748843650918,1.11321861959174,1.11269912741195,1.1105451873821,1.06217075458297,1.04658846687379,1.04198404981514,0.966022215458687,0.899546157438897,0.893085816498698,0.887318779998354,0.838015923239895,0.833103626986811,0.79186796424232,0.755652329287397,0.699280367480259,0.705012777115115,0.702029918248468,0.703682456225656,,32
Japan,JPN,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.08205357272781,4.94231037610864,4.75039122487497,4.62324063576876,4.55152819275229,4.44085952484267,4.45379905455103,4.11560748239118,4.01479243074365,3.93682650708942,3.81916824159068,3.71040036311856,3.64912731309512,3.64522690523406,3.63929315183103,3.68868261038039,3.63876793181873,3.6198833639035,3.5458793393752,3.51749852303905,3.25088915088391,3.24829084738078,3.20277668032168,3.09254408988097,2.95821417059294,2.96159446287199,2.91250070051585,2.87518875172016,2.72598015948077,2.62765131783551,2.55226563543347,2.44032357413166,,32
Japan,JPN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.67635370644927,3.57893422363072,3.44881200489679,3.35500982106913,3.30585354491239,3.22310504214004,3.22828831563776,2.9832545299755,2.91516443697185,2.86191010205558,2.77252070360967,2.69174458839397,2.63083964433018,2.62804608584539,2.59572862202322,2.62105180059985,2.59185151591214,2.55639134830645,2.49796189772571,2.47410906716995,2.28815361362447,2.25666771808082,2.21648174014527,2.14684606402451,2.04463423625478,2.03712488541958,1.98450884209441,1.93808855464576,1.82361429152583,1.77227221248954,1.72479129222651,1.65944084325858,,32
Japan,JPN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.73607808559238,6.41586011475405,5.9648019928237,5.80725359018896,5.70673402004514,5.51424942393874,5.36480596776183,5.29566038806515,5.21725734412406,4.94788326791055,4.75650472637348,4.55769174856871,4.49909738841175,4.48108507651096,4.31962578930282,4.15887983846819,4.11796561044691,4.10389610308524,4.06416270357774,3.93845929700602,3.69915934562791,3.7525227767779,3.59282408811438,3.52486794987717,3.49772464342973,3.38371104232752,3.32515775145346,3.3967349360255,3.26564162373623,3.14789630686643,3.16976617016114,3.10089157935833,,32
Japan,JPN,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.78896409931217,7.28695957256402,6.77326672529036,6.57492949880536,6.49352753671547,6.25200471643126,6.01759442304446,5.96582236924928,5.75768556175203,5.36735206032799,5.13076472193589,4.79194721943876,4.7046292670059,4.64271947542253,4.40568746163904,4.16972170781848,4.15507696856656,4.07663284867193,3.936480436506,3.7500679736142,3.39263613231015,3.39654809788582,3.25119854362519,3.14557948766228,3.06238861887091,2.89980782078646,2.84827222958333,2.93613694379221,2.83382528603344,2.69848772977683,2.66398109348212,2.572621024146,,32
Japan,JPN,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.01596476891367,5.82143274377449,5.41834039331261,5.28747433132384,5.17489643264417,5.01457874912381,4.9191147472223,4.83662362863331,4.84804295658072,4.66107077609307,4.4982208890673,4.39589640623487,4.35639551860893,4.36774094639008,4.25904586852605,4.15120860689186,4.0917369687504,4.12330036845851,4.15635134330343,4.07571399117832,3.92235726497868,4.01262945246677,3.84742953738187,3.80964868782554,3.82733513962445,3.75526182137288,3.69622193434604,3.76176442165717,3.61220909929532,3.50808538622621,3.57897481815035,3.53250415479813,,32
Japan,JPN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5953614007829,34.7642859137005,34.4338887349648,34.1896331686815,33.6961564199549,33.4262730224351,33.2618048947593,32.2217099151371,31.8641937836722,31.4002122323917,30.6984751259917,29.9238469288042,29.7510089686666,28.945367643907,28.5145129007224,28.4623889655883,28.1434468930513,27.6009466232163,26.3823917339491,25.7979583190946,25.6801440526772,25.4775630837768,25.3643513374312,25.3059905094257,25.0839074279993,24.7750105425376,24.7571044142173,24.4385759037909,24.2499277641083,24.0472962410101,23.7122832939006,23.5516575956172,,32
Japan,JPN,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6986616661567,27.4411601868429,26.6895647089594,25.82779505429,25.094810103765,24.6700759435203,24.2597259357889,22.7794481387085,22.1442556083521,21.5991915408775,20.801363932797,19.7958576615298,19.259064373128,18.2789726358477,17.6789413505451,17.6151646695295,17.1510829619991,16.5021978787218,15.3034790296715,14.8305388080185,14.6945528060573,14.4268489694154,14.2719257436108,14.3316955364768,14.335413228871,14.1194965726518,14.0970093220485,13.9768313440623,13.8190485963419,13.6176363408042,13.6666750114904,13.578056495499,,32
Japan,JPN,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3123110020027,39.7614949909495,39.6684966161169,39.8513184272502,39.5102884423341,39.3567377288681,39.4080113026517,38.6893155441799,38.5046971479919,38.1016804358956,37.5286664380145,36.9191494196649,37.0354708543638,36.425028254368,36.1418420362149,36.1401960141612,35.9123204037282,35.5003361342607,34.3815466957287,33.7883997141426,33.67951547248,33.552111944774,33.6312690944945,33.5458863585651,33.2220246041146,32.9565359489477,33.0517063939434,32.7296994386981,32.6215516991959,32.4063859477299,31.8397982778334,31.7003829310677,,32
Japan,JPN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.6685620734249,58.8198539715455,59.6013123525766,60.0031132411295,60.5971126353844,61.0594775536261,61.3733891374788,62.4826281668632,62.9185504162978,63.6519060482515,64.5450185897397,65.5184613226271,65.7498968064278,66.5735472795821,67.1658613099748,67.3787296336436,67.7385890518849,68.2951541518785,69.5534455624731,70.2635919272144,70.6206981914136,70.7699157324971,71.0428245744544,71.1691415406971,71.4183694940738,71.8412784151349,71.9177378343292,72.1646997014502,72.4844306121554,72.8048074521235,73.1179535496929,73.3474508250245,,32
Japan,JPN,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5123780749327,65.271880240593,66.5371685657502,67.5972754469047,68.4116547344509,69.0779117580929,69.722683383005,71.2547294920422,72.0980474171784,73.0334563987945,74.0678675299424,75.4121989806244,76.0363140798273,77.0782964061913,77.9153673885255,78.215113622652,78.6938400694343,79.4211692726062,80.7600405338225,81.4194007657499,81.9128148345233,82.1766029326988,82.4768794165167,82.5227213155162,82.6021945191047,82.9806956065617,83.0547184483681,83.0870283061122,83.3471361780071,83.6838759294189,83.6693405256504,83.8493324852721,,32
Japan,JPN,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.6717242290836,54.417072265276,54.913170734276,54.8612175660691,55.3148254334366,55.6286835220081,55.672873950126,56.4740608271868,56.6472650934145,57.2372487880113,57.9731126729182,58.6849541741003,58.6081309470772,59.2072281152514,59.599112095259,59.708603383293,59.9959479368285,60.376355481679,61.4621074171871,62.135889044048,62.3981217679355,62.4352696310187,62.5213013681236,62.6444622052921,62.9506457578786,63.2882049687491,63.2520744001074,63.50853883899,63.7662418929312,64.08553951447,64.5812350821188,64.7671101893636,,32
Japan,JPN,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.533,49.566,48.949,48.661,48.325,48.304,48.659,48.114,47.355,47.011,46.771,46.016,45.852,46.08,46.29,46.54,46.599,46.538,46.154,46.148,46.13,46.116,46.982,47.548,47.916,48.821,49.708,51.236,52.122,51.781,52.181,52.908,53.505,31
Japan,JPN,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,53.62,53.517,52.609,51.299,50.449,49.973,50.17,50.437,50.076,49.563,49.335,48.247,47.123,47.634,45.926,44.959,44.991,45.809,46.423,46.671,46.657,46.655,46.938,47.682,47.502,47.378,47.249,47.247,47.598,48.32,49.015,49.551,49.593,48.977,48.686,48.352,48.325,48.686,48.143,47.38,47.058,46.819,46.054,45.888,46.116,46.327,46.58,46.626,46.554,46.179,46.172,46.15,46.14,47.001,47.573,47.933,48.836,49.722,51.24,52.119,51.778,52.18,52.95,53.564,0
Japan,JPN,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.071,76.309,76.103,75.555,75.199,75.07,75.077,74.065,73.159,72.643,71.683,70.545,70.013,69.75,69.891,69.963,70.228,69.712,68.212,67.641,67.693,67.471,67.417,67.746,67.72,68.057,68.402,69.247,69.587,69.242,69.13,69.415,69.539,31
Japan,JPN,"Employment to population ratio, 15+, male (%) (national estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,83.434,83.736,83.287,82.132,81.259,80.816,80.65,80.682,81.122,80.927,80.811,81.163,80.878,81.037,80.697,79.776,79.431,78.917,78.438,78.428,78.185,77.988,77.607,77.33,76.695,76.119,75.633,75.138,75.198,75.278,75.825,76.102,76.349,76.145,75.601,75.24,75.112,75.111,74.107,73.203,72.709,71.763,70.607,70.071,69.808,69.947,70.021,70.263,69.733,68.251,67.673,67.726,67.512,67.451,67.777,67.749,68.073,68.41,69.254,69.58,69.234,69.117,69.426,69.461,0
Japan,JPN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.476,62.608,62.189,61.772,61.422,61.344,61.524,60.746,59.909,59.474,58.878,57.93,57.58,57.562,57.731,57.888,58.041,57.754,56.825,56.541,56.554,56.437,56.856,57.306,57.483,58.112,58.736,59.932,60.553,60.209,60.362,60.875,61.244,31
Japan,JPN,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,68.037,68.121,67.446,66.23,65.361,64.91,64.949,65.105,65.147,64.765,64.604,64.181,63.519,63.838,62.786,61.862,61.721,61.893,61.976,62.092,61.979,61.894,61.847,62.099,61.688,61.352,61.051,60.813,61.032,61.44,62.064,62.48,62.608,62.189,61.771,61.421,61.34,61.525,60.746,59.907,59.478,58.881,57.936,57.575,57.559,57.731,57.89,58.047,57.748,56.83,56.539,56.553,56.44,56.853,57.31,57.485,58.107,58.738,59.931,60.551,60.207,60.359,60.908,61.242,0
Japan,JPN,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.961,44.644,44.282,44.718,44.465,44.518,44.762,44.424,43.031,43.176,42.552,41.355,40.664,40.925,41.804,42.191,41.511,41.896,41.262,40.439,40.572,38.897,40.955,41.201,40.956,42.973,43.304,46.693,48.423,47.238,47.748,47.983,49.138,31
Japan,JPN,"Employment to population ratio, ages 15-24, female (%) (national estimate)",SL.EMP.1524.SP.FE.NE.ZS,,,,,,,,,52.362,51.878,52.434,51.863,49.581,49.026,45.918,44.444,42.805,43.018,43.11,42.767,42.478,42.186,41.562,42.451,42.022,41.148,41.452,40.868,41.137,42.123,42.95,43.863,44.563,44.206,44.625,44.371,44.407,44.664,44.325,42.927,43.063,42.439,41.224,40.533,40.789,41.681,42.071,41.41,41.788,41.173,40.344,40.492,38.846,40.888,41.15,40.911,42.919,43.22,46.619,48.335,47.167,47.676,47.902,49.387,8
Japan,JPN,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.893,44.49,45.224,45.282,44.995,45.526,45.903,44.74,42.688,42.202,41.023,40.345,39.651,38.711,39.562,40.151,40.841,40.535,37.888,37.571,37.677,37.322,38.279,39.369,40.212,42.074,41.824,44.671,45.952,45.375,45.531,45.192,46.419,31
Japan,JPN,"Employment to population ratio, ages 15-24, male (%) (national estimate)",SL.EMP.1524.SP.MA.NE.ZS,,,,,,,,,57.129,56.032,56.492,57.76,56.115,54.127,51.674,48.495,46.611,44.0,42.91,42.157,41.169,41.514,41.333,41.924,41.074,40.457,40.447,39.913,40.0,40.313,41.443,42.958,44.557,45.297,45.351,45.073,45.601,45.967,44.824,42.79,42.288,41.118,40.459,39.756,38.813,39.669,40.245,40.932,40.625,37.957,37.638,37.732,37.355,38.321,39.398,40.251,42.118,41.891,44.746,46.042,45.437,45.603,45.183,46.523,8
Japan,JPN,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.415,44.565,44.764,45.006,44.736,45.034,45.346,44.585,42.856,42.677,41.77,40.838,40.146,39.793,40.658,41.148,41.169,41.201,39.537,38.973,39.092,38.092,39.587,40.264,40.575,42.513,42.547,45.659,47.159,46.285,46.614,46.556,47.748,31
Japan,JPN,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,,,,,,,,,54.786,53.974,54.486,54.876,52.96,51.533,48.763,46.437,44.705,43.489,43.008,42.43,41.786,41.869,41.507,42.182,41.597,40.819,40.881,40.379,40.501,41.195,42.178,43.399,44.56,44.764,44.997,44.731,45.019,45.331,44.58,42.857,42.667,41.764,40.834,40.137,39.781,40.656,41.141,41.166,41.194,39.534,38.96,39.084,38.085,39.579,40.253,40.573,42.509,42.538,45.656,47.154,46.281,46.611,46.593,47.83,8
Japan,JPN,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,41.8826608599674,45.39439445669603,49.96820407972065,57.10391911145805,61.07390029338355,64.24561607799521,66.81865705838906,74.08768084208518,77.12683397332383,81.30983696191429,84.66319914965882,86.62349668099803,88.59214426933897,90.78962873584452,90.48961690522636,90.19156931502054,89.83222625355354,90.31895232381213,89.13971261324842,88.83336952928457,87.43438088518903,86.78777225997246,84.60848708686575,83.61510557924908,83.62831557266378,81.52426946803017,81.23058244240312,80.72037556033715,82.4663907249315,82.90550970528263,82.99873860004226,82.26399861698079,82.39916529543562,80.93673282279295,81.3272733954984,80.19512518456395,80.00005875888856,79.36665258437259,78.42828783279788,79.674112614524,79.8078641502515,79.72095590850137,81.23226885143949,83.67531010576721,82.07032778526965,80.92420742742779,80.71502475897343,82.64541564545547,82.34586692738463,80.36108289264385,80.14407830924529,88.93691414718518,93.82704712482813,93.91862662766074,93.98125951657956,93.01912813954318,,,,,,,,,8
Japan,JPN,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,4.6,4.62,4.52,4.56,4.46,4.4,4.3,4.19,4.26,4.3,3.98,3.83,3.78,3.64,3.53,3.48,3.44,3.36,3.29,3.2,3.25,3.15,,41
Japan,JPN,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,,,,,,,,,,,24.06058019587065,21.6714461291964,19.64450018351392,18.72334725323724,16.67930699149586,15.137061643729847,15.495805307801575,15.587489466635304,13.837497923037088,13.617023649897522,14.115238544458522,14.617032918414791,14.515660629095844,13.862266256857856,13.816704193334164,13.594507386470973,13.427477628030902,12.179037616225555,11.475673312394749,10.997172728530842,16.723910171730516,15.653577192038732,14.405179390342596,12.945693911135493,11.863938053097344,11.524163568773234,11.077933711555689,10.748091603053435,10.485933503836318,10.507482108002602,10.391766268260293,9.80256321440942,8.553100498930863,8.705114254624592,9.24645067346196,9.734513274336283,10.172026925953627,10.538286580742987,10.571317528177223,,,,,,,,,,,,,,,,25
Japan,JPN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,867.2030981805699,971.998192546914,1013.2576237978363,1147.2927320125132,1272.480552717666,1374.5286568931724,1491.0277083691617,1735.1232291072197,1939.4163605943909,2214.0614171533666,2480.752695763179,2531.0885360984703,2667.046749636153,2947.083996430772,2924.2457108621848,2734.123264589103,2876.6988162270004,2899.675021076296,2897.9604831481206,3043.5275088445937,2949.503933839582,2864.0521753172247,2839.865200877786,2822.740987536356,3016.181682669487,3003.1738788616067,3020.8091239854466,3044.663714784261,3243.604578309322,3352.005931631849,3552.8585820955955,3574.0059291407183,3644.19475989552,3655.966842640733,3844.286679768011,3934.959560698801,4008.476235915298,4041.1676701809497,3955.627626582279,4011.224779082531,4083.831697452757,4008.26803199396,3991.977566793519,3953.184508056813,4078.2105415580654,4062.979048781824,4053.8834373582367,4012.654244888712,3858.434520509437,3678.511132630987,3893.266604200828,3610.8121690017447,3537.363169812504,3567.629353838911,3470.7631289481124,3428.557216004279,,,,,,,,,8
Japan,JPN,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.17622884139652,97.72589876718374,99.12298299668508,100.22633123453296,104.55097807076356,104.51842578417153,103.47035254509946,103.54702682687986,102.93867844117808,104.92665188045102,104.12604736856991,102.05191271898036,101.83102989833016,99.52956967150844,100.51456252112486,98.37399230239882,96.8863698578034,94.60732516037902,92.14341475294496,93.1382638726322,94.71225274074672,87.65750393658544,84.57469437054917,83.50107455529417,80.8865895508273,78.59170011733491,,,,,,,,,38
Japan,JPN,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
Japan,JPN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.39922,33.08188,,35.11972,,,,,,,,61
Japan,JPN,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.36741,37.80486,,41.98022,,,,,,,,61
Japan,JPN,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9977,20.76276,,19.79765,,,,,,,,61
