Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Philippines,PHL,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.6091613769531,,95.4133224487305,95.4133224487305,97.8096084594727,97.7361221313477,97.715202331543,98.3856811523438,,94.6618499755859,86.5496673583984,87.4639205932617,,,,,,,,,,,,,,
Philippines,PHL,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.4532928466797,,92.2843780517578,90.2763137817383,96.7308578491211,97.3816223144531,96.719596862793,96.550407409668,,93.5395736694336,88.2314224243164,91.776252746582,,,,,,,,,,,,,,
Philippines,PHL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06,2.85,2.64,3.08,3.05,3.74,3.78,3.75,3.86,4.16,4.13,4.03,4.18,4.27,3.7,3.9,3.95,3.96,3.95,4.17,5.16,5.87,5.1,
Philippines,PHL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,28.0,27.0,32.0,34.0,47.0,55.0,65.0,77.0,79.0,91.0,98.0,112.0,122.0,109.0,116.0,120.0,122.0,126.0,142.0,166.0,203.0,178.0,
Philippines,PHL,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,101.0,97.0,118.0,126.0,164.0,176.0,188.0,202.0,218.0,231.0,234.0,261.0,280.0,256.0,278.0,301.0,317.0,339.0,379.0,423.0,522.0,516.0,
Philippines,PHL,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.401450230718524,33.002331641750104,32.50568984930883,33.37229004648738,28.2092110355504,31.431773461678425,28.42286093276868,23.00049737362464,18.24477597609131,20.03701764708608,20.65401706131464,20.25493655961249,18.96069767487673,19.27507267441861,20.241971472488967,20.086735923128163,23.0448439515149,22.44978679889637,24.80385503953398,22.443892052690025,23.70415817828706,22.054821757327744,21.2963262283375,19.855688523714825,21.48286993647818,20.244509012792797,20.01449209499139,20.35760795529523,23.115947990323267,22.28944792547941,21.469509343523782,23.46440254783663,26.780609971384788,
Philippines,PHL,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43085000000.0,60155000000.0,67841000000.0,76813000000.0,76533000000.0,97601000000.0,104566000000.0,94800000000.0,76005000000.0,86497000000.0,95006000000.0,99981000000.0,96250000000.0,106090000000.0,122470000000.0,141730000000.0,198161000000.0,209439000000.0,260248000000.0,220307000000.0,259241000000.0,265108000000.0,289866000000.0,304925000000.0,369277000000.0,367534000000.0,396365000000.0,458184000000.0,593111000000.0,630310000000.0,537687000000.0,643563000000.0,862420000000.0,
Philippines,PHL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.47,10.105,9.787,9.461,9.304,9.071,8.885,8.746,8.652,8.604,8.701,8.531,8.546,8.583,8.555,8.554,8.576,8.35,8.358,8.314,8.279,8.253,8.151,8.058,7.992,7.796,7.675,7.432,7.202,6.955,6.781,6.627,6.305,6.126,5.982,5.903,5.779,5.711,5.686,5.684,5.729,5.689,5.621,5.576,5.556,5.513,5.548,5.529,5.559,5.602,5.636,5.668,5.681,5.756,5.704,5.736,5.695,5.665,5.631,5.609,5.566,7.311,5.568,
Philippines,PHL,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,,,,,,,,,,,,,,,,,,9.155449171388105,15.102167417515275,14.561715087130295,9.793510427660374,11.38896052895258,14.985708088455771,17.709877699212985,18.353070676063364,18.87828630794493,26.019045251940227,30.20258011554393,26.63559133695856,20.1684229757395,25.64316516119128,21.765102606651453,23.25201040413371,23.271966404196696,16.50508778138393,14.335825934818333,11.043362197527118,7.323984854877972,8.590755355538663,16.672487155729602,14.628096077864727,19.925971636162156,19.72734175914333,19.299623031839698,20.24909511009453,15.85001316107297,18.590437858990843,9.469702380923808,11.799241599586368,13.469128291916457,15.9928940367656,11.943862041821756,7.296573658144551,7.163799499433075,6.124909732442411,6.8303582444217525,7.798579932233951,5.4150584116388325,4.5748421611368215,6.045071747189556,6.172605257753128,7.7868666164449,4.956566140968844,
Philippines,PHL,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,,,,,,,,,,,101130334.3,97283883.5,139432904.8,238958914.9,199102313.7,236164745.1,256136427.4,318001626.6,618711066.1,783724810.7,596241125.7,865586350.9,1041311253.0,1200365270.1,1152456469.2,1236183530.9,1865547180.3,2334772773.5,2571238642.0,2222153511.7,2896463677.5,2757969816.4,3790680280.0,4254544712.4,3634058333.8,4293780603.7,4038951002.9,3280058304.2,3602051658.7,4260196610.1,4396663470.3,5471123496.9,5524742068.3,5640871630.6,6846471132.1,5762213577.7,8477626004.1,5076737962.1,6457205091.9,6681956406.0,9790158425.8,7737211775.5,5477916417.4,5457578513.1,5150458682.6,5584237425.1,6510364027.2,5264401242.3,4682281514.6,6525794572.6,5652127911.9,7755932711.4,5507618961.5,
Philippines,PHL,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,,,,,,,,,,,307930334.3,343326883.5,371560904.8,563119914.9,500981313.7,456930745.1,571346427.4,663424826.9,1381216420.2,1583735278.7,2182487028.9,2970514482.2,3513256075.4,3027867254.5,2703265676.1,2534193927.0,2961224176.6,3376184699.8,3404952172.0,3244351238.6,3589848557.2,3398235790.0,4304524722.1,4919756499.8,4649000746.5,5363487118.7,5370854315.5,4554356840.8,4754305622.5,5901584571.7,7066128749.1,9366382305.5,10204288223.9,10200560342.1,11481732142.6,9527655206.4,13217610260.9,8298085161.0,10394839711.7,8989520844.4,11460755996.3,9511028134.0,5708256473.4,5880107762.9,7537558408.3,10577378057.4,10994132188.6,11208123501.1,8811185518.0,10619840093.8,9290532908.7,12153999211.8,9015698455.2,
Philippines,PHL,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,2.014998,2.019998,3.727852,3.910423,3.910007,3.909173,3.9,3.9,3.9,3.9,5.90435,6.431708,6.674842,6.756283,6.787875,7.2479,7.440258,7.402825,7.365758,7.37755,7.511433,7.89965,8.54,11.112717,16.698708,18.607342,20.385683,20.567675,21.094675,21.736683,24.3105,27.478633,25.512492,27.119842,26.417167,25.714467,26.2161,29.470658,40.89305,39.088983,44.19225,50.9926,51.603567,54.203333,56.039917,55.085492,51.314273,46.148391,44.323288,47.679688,45.109664,43.313137,42.228795,42.446185,44.395154,45.50284,47.492464,50.40372,52.66143,51.795783,49.624096,49.254598,54.477786,55.630363
Philippines,PHL,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.4,,,,,39.0,,,,,46.7,,,,,46.8,,,,,51.8,,,,56.9,,,,,,
Philippines,PHL,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,8.5,8.5,8.5,8.66666666666667,11.6666666666667,13.8503333333333,13.74225,13.5813333333333,21.1720833333333,18.9140833333333,11.2529166666667,8.2015,11.3154166666667,14.1263333333333,19.53775,18.8015,14.2745,9.60575,10.5390833333333,8.39191666666667,9.68341666666667,10.1938333333333,12.1063333333333,8.167,8.30508333333333,8.74416666666667,4.608,5.22066666666667,6.1775,5.556,5.29416666666667,3.696,4.4895,2.741,3.21966666666667,3.38791666666667,3.15591666666667,1.66183333333333,1.22883333333333,1.592,1.59616666666667,1.8785,3.11671003598467,4.08365194191513,,,,
Philippines,PHL,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.761719756361,364.235134324207,376.712780851982,435.441402856195,434.707265964483,433.26233821537,452.186772332599,471.946815188318,485.272370964103,507.035778646856,576.091093603488,658.278993201935,686.503998069815,755.085851192765,,
Philippines,PHL,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,6.0,7.0,7.0,7.0,7.0,,,,
Philippines,PHL,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,,,,,,,,,,7.1,,
Philippines,PHL,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),SH.STA.ORCF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2,,,,,75.8,,,,,59.6,,,,,52.5,,,,44.8,,,,,,
Philippines,PHL,Diarrhea treatment (% of children under 5 who received ORS packet),SH.STA.ORTH,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,24.0,,25.0,,,,27.1,,,,,43.4,,,,,42.2,,,,,46.5,,,55.3,,49.1,,,,44.8,,,,,,
Philippines,PHL,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-600.0,-600.0,-700.0,0.0,100.00195313,100.0
Philippines,PHL,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,,,,,,,,,,,,,,,,,,,,,,22715191580.0,25822371600.0,34849659950.0,47289095310.0,35943782930.0,25234036569.99994,51595209679.99999,42455044030.0,45575259990.00012,40561208730.0,33741570900.0,16543879100.0,6869624700.0,-6252161400.0,38895023700.0,27702248900.0,21696133100.0,-13704124600.0,-811968500.000061,-5500.0,0.0,0.0,0.0,0.0,-0.0001220703125,0.0,0.0,0.0,0.0,0.0,199.999755859375,399.999755859375,-200.0,700.0,500.0,-700.0,-200.0,-600.0,700.0,0.0,100.0,0.0,0.0
Philippines,PHL,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.33906416771167,82.85500163260824,86.49345213231008,100.27491388196673,100.82369517521596,98.62730688943512,99.28276670744222
Philippines,PHL,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,10.6771353385422,13.7466859857175,14.7049351152394,16.4969806927288,18.0448420720031,17.0841288381863,17.4429161057059,19.3580455544327,19.0508878837516,18.1958100663129,18.0479492182128,17.6736582748829,19.2407471384225,20.2716425166703,22.0276954102731,22.0566490382948,22.4438200819282,23.4054176316522,25.9440546064804,27.4927929006916,27.6887695812199,28.9117343384665,29.4082774347126,32.4666828538991,21.5111780515275,17.6828390354673,13.0561712083004,14.0332404092421,14.1551699210641,15.2344860169194,16.9025484779469,15.6454917166525,18.1039652944438,23.1490828035757,25.4845333915397,32.8652175359862,42.8727859095023,49.4011069654297,41.9926044672978,37.3279299100996,35.607139656187,36.2651173043754,33.6639599838555,31.9483733559218,31.0092116533596,27.8965736381251,27.4706949162292,27.6390233179633,27.8760610609157,27.8966684153138,28.3324788107778,30.4976397500537,31.9053759829807,34.3357279078663,37.5782838041087,39.9037835745701,42.8645179933865,45.6051977883867,47.5627907974214,47.9736686635763,52.0356914003601,49.941324910651,48.8730299164323,48.3010120131272
Philippines,PHL,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,10.67713533854224,13.74668598571752,14.70493511523937,16.496980692728755,18.04484207200311,17.084128838186263,17.44291610570589,19.35804555443269,19.050887883751564,18.19581006631294,18.04794921821281,17.673658274882868,19.240747138422453,20.271642516670333,22.027695410273097,22.0566490382948,22.44382008192824,23.405417631652192,25.944054606480364,27.49279290069157,27.688769581219876,28.91173433846647,29.40827743471262,32.4663253766137,21.51101044850093,17.68268531709681,13.054439237766513,14.032983102719998,14.154983165368446,15.160045166364942,16.82230459141664,15.57593939409944,17.92368917153412,23.11341990785424,25.456178724212705,32.8644364955311,42.872503799732655,49.400890622534064,41.99253881220341,37.32787016557654,35.60713965618697,36.26510571358688,33.66393203273972,31.948347612403698,31.009188840589864,27.89655311299313,27.470676680291284,27.6390067239182,27.87604622302461,27.896654179080137,28.33246610280128,30.49762797558476,31.905365183555663,34.33572163697108,37.57827808222011,39.90377815523946,42.86451395899174,45.60519410104681,47.562787454998,47.97366557565337,52.03568804301327,49.9413218056665,48.87302718041887,48.30100953479239
Philippines,PHL,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4,40.6,37.04,36.22,35.72,33.1,32.09,31.32,30.14,30.65,31.9,26.38,26.29,26.21,34.11,37.67,37.26,37.44,38.86,40.6,45.2,39.33,41.89,
Philippines,PHL,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36,1.16,0.98,1.11,1.09,1.24,1.21,1.18,1.16,1.28,1.32,1.06,1.1,1.12,1.26,1.47,1.47,1.48,1.54,1.69,2.33,2.31,2.13,
Philippines,PHL,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.52,5.5,4.75,5.46,5.62,6.61,6.63,6.46,6.51,6.64,7.18,6.19,6.06,6.29,7.29,8.14,7.72,7.62,7.35,7.8,9.0,8.46,7.96,
Philippines,PHL,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,11.0,10.0,12.0,12.0,15.0,18.0,20.0,23.0,24.0,29.0,26.0,29.0,32.0,37.0,44.0,45.0,46.0,49.0,58.0,75.0,80.0,75.0,
Philippines,PHL,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,41.0,36.0,43.0,45.0,54.0,57.0,59.0,61.0,67.0,74.0,62.0,69.0,73.0,87.0,105.0,112.0,119.0,132.0,154.0,191.0,205.0,216.0,
Philippines,PHL,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.07,55.61,60.13,60.41,60.37,62.69,64.08,66.73,68.38,67.02,66.31,72.66,72.69,72.04,64.4,60.89,60.47,60.37,60.83,58.99,54.06,55.19,56.71,
Philippines,PHL,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,16.0,16.0,20.0,21.0,29.0,35.0,44.0,53.0,53.0,60.0,71.0,81.0,88.0,70.0,71.0,73.0,74.0,77.0,84.0,90.0,112.0,101.0,
Philippines,PHL,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,56.0,58.0,71.0,76.0,103.0,113.0,125.0,138.0,146.0,153.0,170.0,190.0,202.0,165.0,169.0,182.0,191.0,206.0,224.0,229.0,288.0,293.0,
Philippines,PHL,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8063848651705474,,,,,,,,,,,,,,
Philippines,PHL,Ease of doing business rank (1=most business-friendly regulations),IC.BUS.EASE.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,
Philippines,PHL,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.23012,59.25872,59.33172,60.87374,62.82943,,,,
Philippines,PHL,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0452995300293,,,19.2390403747559,,,,18.8053302764893,,27.0102195739746,22.6494102478027,24.5563278198242,20.1498203277588,
Philippines,PHL,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7956600189209,,,14.7103300094604,,,,13.1926603317261,,21.7845497131348,18.0306091308594,18.8504791259766,15.9393396377563,
Philippines,PHL,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4348106384277,,,16.995059967041,,,,16.0239295959473,,24.4117908477783,20.3396892547607,21.7091598510742,18.075719833374,
Philippines,PHL,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,,,,,,,,,,,20.6134700775146,,,,,25.1352005004883,,,,,31.614330291748,,,,,,,,,,44.4221115112305,,,,,,,,,,50.3525085449219,,,,64.7785263061523,,,,65.9266128540039,,67.6706008911133,,,71.1073684692383,,,,62.025260925293,,73.3515701293945,65.7818832397461,64.7939682006836,63.6305389404297,
Philippines,PHL,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,,,,,,,,,,,27.0174102783203,,,,,31.2635707855225,,,,,36.6841201782227,,,,,,,,,,47.8646812438965,,,,,,,,,,50.5720481872559,,,,62.3830108642578,,,,63.7935104370117,,65.8403396606445,,,68.9905776977539,,,,56.7497482299805,,69.0899124145508,61.2710113525391,59.1400299072266,60.0255012512207,
Philippines,PHL,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,23.760669708252,,,,,28.2212104797363,,,,,34.1341285705566,,,,,,,,,,46.1306495666504,,,,,,,,,,50.4617004394531,,,,63.5869903564453,,,,64.8677291870117,,66.763542175293,,,70.0585021972656,,,,59.4109382629395,,71.2324905395508,63.5261306762695,61.9727058410645,61.854679107666,
Philippines,PHL,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,,,,,,,,,,,8.80016994476318,,,,,11.2474899291992,,,,,15.0720100402832,,,,,,,,,,18.9949703216553,,,,,,,,,,16.2483100891113,,,,28.9751796722412,,,,30.981330871582,,32.1037406921387,,,34.2601203918457,,,,23.1516494750977,,33.1401481628418,37.2584609985352,29.3138484954834,28.893030166626,
Philippines,PHL,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,,,,,,,,,,,10.3628902435303,,,,,12.4041299819946,,,,,15.3601398468018,,,,,,,,,,18.5899696350098,,,,,,,,,,14.7917203903198,,,,25.5399608612061,,,,28.4729309082031,,30.3090591430664,,,31.4159603118896,,,,16.9358291625977,,27.5815696716309,33.3335800170898,23.7215309143066,23.2302951812744,
Philippines,PHL,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,,,,,,,,,,,9.56816005706787,,,,,11.829930305481,,,,,15.215220451355,,,,,,,,,,18.7939701080322,,,,,,,,,,15.523850440979,,,,27.2664909362793,,,,29.7361507415771,,31.2143096923828,,,32.8508415222168,,,,20.0713500976562,,30.3761901855469,35.2957496643066,26.5233345031738,26.0695648193359,
Philippines,PHL,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,,,,,,,,,,,38.971851348877,,,,,47.7203216552734,,,,,55.3120803833008,,,,,,,,,,,,,,,,,,,,80.7399368286133,,,,83.5945816040039,,,,,,83.2881698608398,,,85.7940292358398,,,,85.7535934448242,,84.530891418457,87.2799987792969,87.9263000488281,87.2008438110352,
Philippines,PHL,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,,,,,,,,,,,44.8059883117676,,,,,52.1810111999512,,,,,58.6215286254883,,,,,,,,,,,,,,,,,,,,79.5582427978516,,,,79.8596115112305,,,,,,80.8125381469727,,,82.4901962280273,,,,82.2983016967773,,80.2336807250977,83.5328979492188,83.6290893554688,84.1670989990234,
Philippines,PHL,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,,,,,,,,,,,41.8390312194824,,,,,49.9665489196777,,,,,56.956958770752,,,,,,,,,,,,,,,,,,,,80.1521987915039,,,,81.7367935180664,,,,,,82.061279296875,,,84.156982421875,,,,84.0412979125977,,82.3941421508789,85.4061889648438,85.7820281982422,85.706413269043,
Philippines,PHL,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.72896957397461,,,,,,,,25.9612293243408,,27.9863300323486,,,28.4064598083496,,,,27.4017543792725,,30.9643001556396,36.268741607666,27.6656017303467,27.7963943481445,
Philippines,PHL,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48454999923706,,,,,,,,22.4458904266357,,25.5700607299805,,,24.7318305969238,,,,22.6841773986816,,25.2949199676514,31.7386093139648,21.9648838043213,21.8604850769043,
Philippines,PHL,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.61266040802002,,,,,,,,24.2161998748779,,26.7888603210449,,,26.5856800079346,,,,25.0633068084717,,28.1452407836914,34.003360748291,24.8209953308105,24.8367233276367,
Philippines,PHL,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,,,,,,,,,,,15.4078102111816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.7560615539551,,,,52.3809509277344,,,,,,57.0211982727051,,,60.1127510070801,,,,59.5707397460938,,,,35.3794403076172,35.5771484375,
Philippines,PHL,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,,,,,,,,,,,20.6969890594482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.6603813171387,,,,49.8020210266113,,,,,,54.9070892333984,,,56.7706489562988,,,,55.9086494445801,,,,29.4708080291748,33.3109283447266,
Philippines,PHL,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,,,,,,,,,,,18.0071601867676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.7084693908691,,,,51.0981788635254,,,,,,55.9734687805176,,,58.4567413330078,,,,57.7738304138184,,,,32.4310836791992,34.4608001708984,
Philippines,PHL,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.502210021018982,,,0.585370004177094,,,,0.535080015659332,,0.711510002613068,0.629610002040863,0.898249804973602,0.868212044239044,
Philippines,PHL,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.453090012073517,,,0.337819993495941,,,,0.244029998779297,,0.445520013570786,0.403430014848709,0.52525007724762,0.545862853527069,
Philippines,PHL,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.477869987487793,,,0.462709993124008,,,,0.390850007534027,,0.579249978065491,0.516510009765625,0.712124645709991,0.707487225532532,
Philippines,PHL,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0398200005292892,,0.127110004425049,0.19548000395298,0.1872199177742,0.206307262182236,
Philippines,PHL,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0540699996054173,,0.101410001516342,0.136539995670319,0.126522660255432,0.141576960682869,
Philippines,PHL,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0468900017440319,,0.114330001175404,0.165999993681908,0.156932562589645,0.174032434821129,
Philippines,PHL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,226.1219466705131,250.6312784841573,310.8926211732576,300.1329553716647,306.3138030410738,321.5457751314165,320.87608713405155,321.19770396375617,337.763957220213,365.6168110291658,330.78143364654875,332.36142972503205,357.1450115028461,337.23280998869865,347.00012734284377,309.67831345369416,318.8007351714943,343.64195078681684,362.1646810503501,363.0181943802827,356.4893522501381,337.74108247109217,338.0732030704086,380.44186747895793,401.88898073584136,431.30612968482654,464.2538493843074,479.6359250677369,467.9139405566998,499.56243871797847,519.1389163596463,522.8111084707629,556.1661702022562,575.9536616026516,576.7363677201524,567.6559539399832,580.6409162288784,582.3522788887595,585.5167858061315,633.390640206178,638.3364356252974,658.5685412291133,677.2811186651986,690.7659625565411,,,,,,,,,
